modelName,owner,displayName,fieldName,type,description,editable,"expected_values",hidden,multivalue,recommended,required,constraints
Performance,"All_Performance.Storage",latency,latency,number,"The latency reported by the resource, in milliseconds.",true,"-",false,false,false,false,
Performance,"All_Performance.Storage",mount,mount,string,"The mount point of a storage resource.",true,"-",false,false,false,false,
Performance,"All_Performance.Storage",parent,parent,string,"A generic indicator of hierarchy. For instance, a disk event might include the array id here.",true,"-",false,false,false,false,
Performance,"All_Performance.Storage","read_blocks","read_blocks",number,"Number of blocks read.",true,"-",false,false,false,false,
Performance,"All_Performance.Storage","read_latency","read_latency",number,"The latency of read operations, in milliseconds.",true,"-",false,false,false,false,
Performance,"All_Performance.Storage","read_ops","read_ops",number,"Number of read operations.",true,"-",false,false,false,false,
Performance,"All_Performance.Storage",storage,storage,number,"The total amount of storage capacity reported by the resource, in megabytes.",true,"-",false,false,false,false,
Performance,"All_Performance.Storage","storage_free","storage_free",number,"The free amount of storage capacity reported by the resource, in megabytes.",true,"-",false,false,true,false,
Performance,"All_Performance.Storage","storage_free_percent","storage_free_percent",number,"The percentage of storage capacity reported by the resource that is free.",true,"-",false,false,true,false,
Performance,"All_Performance.Storage","storage_used","storage_used",number,"The used amount of storage capacity reported by the resource, in megabytes.",true,"-",false,false,true,false,
Performance,"All_Performance.Storage","storage_used_percent","storage_used_percent",number,"The percentage of storage capacity reported by the resource that is used.",true,"-",false,false,true,false,
Performance,"All_Performance.Storage","write_blocks","write_blocks",number,"The number of blocks written by the resource.",true,"-",false,false,false,false,
Performance,"All_Performance.Storage","write_latency","write_latency",number,"The latency of write operations, in milliseconds.",true,"-",false,false,false,false,
Performance,"All_Performance.Storage","write_ops","write_ops",number,"The total number of write operations processed by the resource.",true,"-",false,false,false,false,
Performance,"All_Performance.Storage",Storage,Storage,objectCount,"no comment.",false,"-",false,false,false,false,
Performance,"All_Performance.Network",thruput,thruput,string,"The current throughput reported by the service, in bytes.",true,"-",false,false,true,false,
Performance,"All_Performance.Network","thruput_max","thruput_max",number,"The maximum possible throughput reported by the service, in bytes.",true,"-",false,false,false,false,
Performance,"All_Performance.Network",Network,Network,objectCount,"no comment.",false,"-",false,false,false,false,
Performance,"All_Performance.OS",signature,signature,string,"The event description signature, if available.",true,"-",false,false,true,false,
Performance,"All_Performance.OS","signature_id","signature_id",string,"The unique identifier or event code of the event signature.",true,"-",false,false,false,false,
Performance,"All_Performance.OS",OS,OS,objectCount,"no comment.",false,"-",false,false,false,false,
Performance,"All_Performance.OS.Timesync","Time Synchronization",Timesync,objectCount,"no comment.",false,"-",false,false,false,false,
Performance,"All_Performance.OS.Uptime","System Uptime",Uptime,objectCount,"no comment.",false,"-",false,false,false,false,
"Splunk_Audit","Search_Activity",user,user,string,"The name of the user who ran the search.",true,"-",false,false,false,false,"| `cim_datamodelinfo` 
| search (index=* OR index=_*) (index=_audit action=search search_id=*)
| search (index=* OR index=_*) index=_internal sourcetype=scheduler
| search (index=* OR index=_*) (index=_internal sourcetype=splunk_web_access method=GET status=200) app=* view=*
| search (index=* OR index=_*) index=_internal sourcetype=splunk_web_service tag=error
| search (index=* OR index=_*) (tag=modaction)"
"Splunk_Audit","Search_Activity",datamodel,datamodel,string,"The name of the datamodel (for datamodel acceleration searches).",true,"-",false,false,false,false,"| `cim_datamodelinfo` 
| search (index=* OR index=_*) (index=_audit action=search search_id=*)
| search (index=* OR index=_*) index=_internal sourcetype=scheduler
| search (index=* OR index=_*) (index=_internal sourcetype=splunk_web_access method=GET status=200) app=* view=*
| search (index=* OR index=_*) index=_internal sourcetype=splunk_web_service tag=error
| search (index=* OR index=_*) (tag=modaction)"
"Splunk_Audit","Search_Activity","search_id","search_id",string,"The ID of the search.",true,"-",false,false,false,false,"| `cim_datamodelinfo` 
| search (index=* OR index=_*) (index=_audit action=search search_id=*)
| search (index=* OR index=_*) index=_internal sourcetype=scheduler
| search (index=* OR index=_*) (index=_internal sourcetype=splunk_web_access method=GET status=200) app=* view=*
| search (index=* OR index=_*) index=_internal sourcetype=splunk_web_service tag=error
| search (index=* OR index=_*) (tag=modaction)"
"Splunk_Audit","Search_Activity","savedsearch_name","savedsearch_name",string,"The name of the saved search.",true,"-",false,false,false,false,"| `cim_datamodelinfo` 
| search (index=* OR index=_*) (index=_audit action=search search_id=*)
| search (index=* OR index=_*) index=_internal sourcetype=scheduler
| search (index=* OR index=_*) (index=_internal sourcetype=splunk_web_access method=GET status=200) app=* view=*
| search (index=* OR index=_*) index=_internal sourcetype=splunk_web_service tag=error
| search (index=* OR index=_*) (tag=modaction)"
"Splunk_Audit","Search_Activity",search,search,string,"The SPL search syntax.",true,"-",false,false,false,false,"| `cim_datamodelinfo` 
| search (index=* OR index=_*) (index=_audit action=search search_id=*)
| search (index=* OR index=_*) index=_internal sourcetype=scheduler
| search (index=* OR index=_*) (index=_internal sourcetype=splunk_web_access method=GET status=200) app=* view=*
| search (index=* OR index=_*) index=_internal sourcetype=splunk_web_service tag=error
| search (index=* OR index=_*) (tag=modaction)"
"Splunk_Audit","Search_Activity","search_type","search_type",string,"The type of search.",true,"-",false,false,false,false,"| `cim_datamodelinfo` 
| search (index=* OR index=_*) (index=_audit action=search search_id=*)
| search (index=* OR index=_*) index=_internal sourcetype=scheduler
| search (index=* OR index=_*) (index=_internal sourcetype=splunk_web_access method=GET status=200) app=* view=*
| search (index=* OR index=_*) index=_internal sourcetype=splunk_web_service tag=error
| search (index=* OR index=_*) (tag=modaction)"
"Splunk_Audit","Search_Activity","search_alias","search_alias",string,"Short description of the type of search being run, such as the name of the search or the name of the data model being accelerated.",true,"-",false,false,false,false,"| `cim_datamodelinfo` 
| search (index=* OR index=_*) (index=_audit action=search search_id=*)
| search (index=* OR index=_*) index=_internal sourcetype=scheduler
| search (index=* OR index=_*) (index=_internal sourcetype=splunk_web_access method=GET status=200) app=* view=*
| search (index=* OR index=_*) index=_internal sourcetype=splunk_web_service tag=error
| search (index=* OR index=_*) (tag=modaction)"
"Splunk_Audit","Search_Activity","is_Acceleration_Jobs","is_Acceleration_Jobs",childCount,"no comment.",false,"-",false,false,false,false,"| `cim_datamodelinfo` 
| search (index=* OR index=_*) (index=_audit action=search search_id=*)
| search (index=* OR index=_*) index=_internal sourcetype=scheduler
| search (index=* OR index=_*) (index=_internal sourcetype=splunk_web_access method=GET status=200) app=* view=*
| search (index=* OR index=_*) index=_internal sourcetype=splunk_web_service tag=error
| search (index=* OR index=_*) (tag=modaction)"
"Splunk_Audit","Search_Activity","is_not_Acceleration_Jobs","is_not_Acceleration_Jobs",childCount,"no comment.",false,"-",false,false,false,false,"| `cim_datamodelinfo` 
| search (index=* OR index=_*) (index=_audit action=search search_id=*)
| search (index=* OR index=_*) index=_internal sourcetype=scheduler
| search (index=* OR index=_*) (index=_internal sourcetype=splunk_web_access method=GET status=200) app=* view=*
| search (index=* OR index=_*) index=_internal sourcetype=splunk_web_service tag=error
| search (index=* OR index=_*) (tag=modaction)"
"Splunk_Audit","Search_Activity","is_Adhoc_Jobs","is_Adhoc_Jobs",childCount,"no comment.",false,"-",false,false,false,false,"| `cim_datamodelinfo` 
| search (index=* OR index=_*) (index=_audit action=search search_id=*)
| search (index=* OR index=_*) index=_internal sourcetype=scheduler
| search (index=* OR index=_*) (index=_internal sourcetype=splunk_web_access method=GET status=200) app=* view=*
| search (index=* OR index=_*) index=_internal sourcetype=splunk_web_service tag=error
| search (index=* OR index=_*) (tag=modaction)"
"Splunk_Audit","Search_Activity","is_not_Adhoc_Jobs","is_not_Adhoc_Jobs",childCount,"no comment.",false,"-",false,false,false,false,"| `cim_datamodelinfo` 
| search (index=* OR index=_*) (index=_audit action=search search_id=*)
| search (index=* OR index=_*) index=_internal sourcetype=scheduler
| search (index=* OR index=_*) (index=_internal sourcetype=splunk_web_access method=GET status=200) app=* view=*
| search (index=* OR index=_*) index=_internal sourcetype=splunk_web_service tag=error
| search (index=* OR index=_*) (tag=modaction)"
"Splunk_Audit","Search_Activity","is_Failed_Jobs","is_Failed_Jobs",childCount,"no comment.",false,"-",false,false,false,false,"| `cim_datamodelinfo` 
| search (index=* OR index=_*) (index=_audit action=search search_id=*)
| search (index=* OR index=_*) index=_internal sourcetype=scheduler
| search (index=* OR index=_*) (index=_internal sourcetype=splunk_web_access method=GET status=200) app=* view=*
| search (index=* OR index=_*) index=_internal sourcetype=splunk_web_service tag=error
| search (index=* OR index=_*) (tag=modaction)"
"Splunk_Audit","Search_Activity","is_not_Failed_Jobs","is_not_Failed_Jobs",childCount,"no comment.",false,"-",false,false,false,false,"| `cim_datamodelinfo` 
| search (index=* OR index=_*) (index=_audit action=search search_id=*)
| search (index=* OR index=_*) index=_internal sourcetype=scheduler
| search (index=* OR index=_*) (index=_internal sourcetype=splunk_web_access method=GET status=200) app=* view=*
| search (index=* OR index=_*) index=_internal sourcetype=splunk_web_service tag=error
| search (index=* OR index=_*) (tag=modaction)"
